date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:17:45	68562/68562	---M-Z	200	added ('OK')	text/html	etag:%2210bd2-62cfb24453217-gzip%22	https://techzaa.in/oreal/charts-apex-mixed.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-mixed.html	(from https://techzaa.in/oreal/)
19:17:46	69157/69157	---M-Z	200	added ('OK')	text/html	etag:%2210e25-62cfb244541b7-gzip%22	https://techzaa.in/oreal/charts-apex-timeline.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-timeline.html	(from https://techzaa.in/oreal/)
19:17:47	67041/67041	---M-Z	200	added ('OK')	text/html	etag:%22105e1-62cfb244512d7-gzip%22	https://techzaa.in/oreal/charts-apex-boxplot.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-boxplot.html	(from https://techzaa.in/oreal/)
19:17:48	68351/68351	---M-Z	200	added ('OK')	text/html	etag:%2210aff-62cfb244541b7-gzip%22	https://techzaa.in/oreal/charts-apex-treemap.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-treemap.html	(from https://techzaa.in/oreal/)
19:17:49	71436/71436	---M-Z	200	added ('OK')	text/html	etag:%221170c-62cfb244541b7-gzip%22	https://techzaa.in/oreal/charts-apex-pie.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-pie.html	(from https://techzaa.in/oreal/)
19:17:50	68049/68049	---M-Z	200	added ('OK')	text/html	etag:%22109d1-62cfb244541b7-gzip%22	https://techzaa.in/oreal/charts-apex-radar.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-radar.html	(from https://techzaa.in/oreal/)
19:17:51	70860/70860	---M-Z	200	added ('OK')	text/html	etag:%22114cc-62cfb244541b7-gzip%22	https://techzaa.in/oreal/charts-apex-radialbar.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-radialbar.html	(from https://techzaa.in/oreal/)
19:17:52	67629/67629	---M-Z	200	added ('OK')	text/html	etag:%221082d-62cfb244541b7-gzip%22	https://techzaa.in/oreal/charts-apex-scatter.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-scatter.html	(from https://techzaa.in/oreal/)
19:17:53	67098/67098	---M-Z	200	added ('OK')	text/html	etag:%221061a-62cfb244541b7-gzip%22	https://techzaa.in/oreal/charts-apex-polar-area.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/charts-apex-polar-area.html	(from https://techzaa.in/oreal/)
19:17:54	95700/95700	---M-Z	200	added ('OK')	text/html	etag:%22175d4-62cfb24457098-gzip%22	https://techzaa.in/oreal/forms-basic.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-basic.html	(from https://techzaa.in/oreal/)
19:17:55	113575/113575	---M-Z	200	added ('OK')	text/html	etag:%221bba7-62cfb24457098-gzip%22	https://techzaa.in/oreal/forms-checkbox-radio.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-checkbox-radio.html	(from https://techzaa.in/oreal/)
19:17:57	114546/114546	---M-Z	200	added ('OK')	text/html	etag:%221bf72-62cfb24458038-gzip%22	https://techzaa.in/oreal/forms-choices.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-choices.html	(from https://techzaa.in/oreal/)
19:17:58	90145/90145	---M-Z	200	added ('OK')	text/html	etag:%2216021-62cfb24458038-gzip%22	https://techzaa.in/oreal/forms-clipboard.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-clipboard.html	(from https://techzaa.in/oreal/)
19:17:59	126134/126134	---M-Z	200	added ('OK')	text/html	etag:%221ecb6-62cfb24458038-gzip%22	https://techzaa.in/oreal/forms-flatepicker.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-flatepicker.html	(from https://techzaa.in/oreal/)
19:18:00	119861/119861	---M-Z	200	added ('OK')	text/html	etag:%221d435-62cfb24459f78-gzip%22	https://techzaa.in/oreal/forms-validation.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-validation.html	(from https://techzaa.in/oreal/)
19:18:00	165051/165051	---M-Z	200	added ('OK')	text/html	etag:%22284bb-62cfb24459f78-gzip%22	https://techzaa.in/oreal/forms-wizard.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-wizard.html	(from https://techzaa.in/oreal/)
19:18:01	78872/78872	---M-Z	200	added ('OK')	text/html	etag:%2213418-62cfb24458038-gzip%22	https://techzaa.in/oreal/forms-fileuploads.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-fileuploads.html	(from https://techzaa.in/oreal/)
19:18:02	81280/81280	---M-Z	200	added ('OK')	text/html	etag:%2213d80-62cfb24458038-gzip%22	https://techzaa.in/oreal/forms-editors.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-editors.html	(from https://techzaa.in/oreal/)
19:18:03	91167/91167	---M-Z	200	added ('OK')	text/html	etag:%221641f-62cfb24458038-gzip%22	https://techzaa.in/oreal/forms-input-mask.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-input-mask.html	(from https://techzaa.in/oreal/)
19:18:04	130031/130031	---M-Z	200	added ('OK')	text/html	etag:%221fbef-62cfb24459f78-gzip%22	https://techzaa.in/oreal/forms-range-slider.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/forms-range-slider.html	(from https://techzaa.in/oreal/)
19:18:05	328704/328704	---M-Z	200	added ('OK')	text/html	etag:%2250400-62cfb24463bb8-gzip%22	https://techzaa.in/oreal/tables-basic.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/tables-basic.html	(from https://techzaa.in/oreal/)
19:18:06	112240/112240	---M-Z	200	added ('OK')	text/html	etag:%221b670-62cfb24465af9-gzip%22	https://techzaa.in/oreal/tables-gridjs.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/tables-gridjs.html	(from https://techzaa.in/oreal/)
19:18:07	89673/89673	---M-Z	200	added ('OK')	text/html	etag:%2215e49-62cfb24459f78-gzip%22	https://techzaa.in/oreal/icons-remix.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/icons-remix.html	(from https://techzaa.in/oreal/)
